,img_src,label,label_index,one_hot
1475,./datasets\PlantDoc\Squash Powdery mildew leaf\1895541545_8cfc6eabee_b.jpg,Squash Powdery mildew leaf,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1476,./datasets\PlantDoc\Squash Powdery mildew leaf\1895543477_9d19ad5257_b.jpg,Squash Powdery mildew leaf,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1477,./datasets\PlantDoc\Squash Powdery mildew leaf\207.jpg,Squash Powdery mildew leaf,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1478,./datasets\PlantDoc\Squash Powdery mildew leaf\3761.400x400_0_0.jpeg.jpg,Squash Powdery mildew leaf,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1479,./datasets\PlantDoc\Squash Powdery mildew leaf\4-lagenaria_pdic.jpg,Squash Powdery mildew leaf,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1480,./datasets\PlantDoc\Squash Powdery mildew leaf\4917901551206400.jpeg.jpg,Squash Powdery mildew leaf,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1481,./datasets\PlantDoc\Squash Powdery mildew leaf\4e55f05d945952cfad9ce97ca444c389.jpg,Squash Powdery mildew leaf,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1482,./datasets\PlantDoc\Squash Powdery mildew leaf\53cf2cffb466d325a61897ef320cfccf.jpg,Squash Powdery mildew leaf,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1483,./datasets\PlantDoc\Squash Powdery mildew leaf\5HttOvj.jpg,Squash Powdery mildew leaf,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1484,./datasets\PlantDoc\Squash Powdery mildew leaf\628x471.jpg,Squash Powdery mildew leaf,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1485,./datasets\PlantDoc\Squash Powdery mildew leaf\6c460a55e7e8607e922d98e1416448d4.jpg,Squash Powdery mildew leaf,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1486,./datasets\PlantDoc\Squash Powdery mildew leaf\7-17-Powdery-mildew-on-zucchini-LINA.jpg,Squash Powdery mildew leaf,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1487,./datasets\PlantDoc\Squash Powdery mildew leaf\753654f7cda1b097ab6048c5d4b44b8a.jpg,Squash Powdery mildew leaf,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1488,./datasets\PlantDoc\Squash Powdery mildew leaf\7e565dd05211332ae896198afc622054.jpg,Squash Powdery mildew leaf,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1489,./datasets\PlantDoc\Squash Powdery mildew leaf\8%2BPowdery%2Bmildew%2Bzucchini-1.JPG.jpg,Squash Powdery mildew leaf,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1490,./datasets\PlantDoc\Squash Powdery mildew leaf\8-ball-powdery-mildew.jpg,Squash Powdery mildew leaf,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1491,./datasets\PlantDoc\Squash Powdery mildew leaf\87985926-1-56a349f35f9b58b7d0d14d82.jpg,Squash Powdery mildew leaf,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1492,./datasets\PlantDoc\Squash Powdery mildew leaf\Aug+16+2010+049.jpg,Squash Powdery mildew leaf,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1493,./datasets\PlantDoc\Squash Powdery mildew leaf\Aug+16+2010+051.jpg,Squash Powdery mildew leaf,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1494,./datasets\PlantDoc\Squash Powdery mildew leaf\Aug+22+052.jpg,Squash Powdery mildew leaf,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1495,./datasets\PlantDoc\Squash Powdery mildew leaf\B9230061-Powdery_Mildew_on_Squash_Leaf-SPL.jpg,Squash Powdery mildew leaf,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1496,./datasets\PlantDoc\Squash Powdery mildew leaf\bfb5b4fb0d9a0dbe476ca7002b41fe4d.jpg,Squash Powdery mildew leaf,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1497,./datasets\PlantDoc\Squash Powdery mildew leaf\cucurbit-powdery-mildew-fig-1.jpg,Squash Powdery mildew leaf,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1498,./datasets\PlantDoc\Squash Powdery mildew leaf\cucurbit-squash_powdery-mildew-2L.jpg,Squash Powdery mildew leaf,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1499,./datasets\PlantDoc\Squash Powdery mildew leaf\curcurbit-powdery-mildew-erysiphe-cichoracearum-showing-development-BMMRPG.jpg,Squash Powdery mildew leaf,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1500,./datasets\PlantDoc\Squash Powdery mildew leaf\curcurbit-powdery-mildew-erysiphe-or-sphaerotheca-on-cucumber-leaf-B5NP51.jpg,Squash Powdery mildew leaf,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1501,./datasets\PlantDoc\Squash Powdery mildew leaf\dc4cfbd6f94d0435ab166a06acb1cde0.jpg,Squash Powdery mildew leaf,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1502,./datasets\PlantDoc\Squash Powdery mildew leaf\DIYPowderyMildewSpray.jpg,Squash Powdery mildew leaf,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1503,./datasets\PlantDoc\Squash Powdery mildew leaf\DSC05432.JPG.jpg,Squash Powdery mildew leaf,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1504,./datasets\PlantDoc\Squash Powdery mildew leaf\DSC05433.JPG.jpg,Squash Powdery mildew leaf,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1505,./datasets\PlantDoc\Squash Powdery mildew leaf\dscn2512.jpg,Squash Powdery mildew leaf,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1506,./datasets\PlantDoc\Squash Powdery mildew leaf\DSC_0183.JPG.jpg,Squash Powdery mildew leaf,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1507,./datasets\PlantDoc\Squash Powdery mildew leaf\dusty-mildew-on-plants-control-powdery-mildew-identifying-powdery-mildew-plant-spray-powdery-mildew-jade-plant-treatment.jpg,Squash Powdery mildew leaf,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1508,./datasets\PlantDoc\Squash Powdery mildew leaf\dusty-mildew-on-plants-downy-mildew-zucchini-plants-powdery-mildew-treatment-tomato-plants.jpg,Squash Powdery mildew leaf,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1509,./datasets\PlantDoc\Squash Powdery mildew leaf\dusty-mildew-on-plants-powdery-mildew-on-a-courgette-leaf-treat-downy-mildew-plants-controlling-powdery-mildew-on-squash-plants.jpg,Squash Powdery mildew leaf,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510,./datasets\PlantDoc\Squash Powdery mildew leaf\erysiphe-or-spaerotheca-cucurbit-powdery-mildew-on-butternut-squash-f0rh86.jpg,Squash Powdery mildew leaf,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1511,./datasets\PlantDoc\Squash Powdery mildew leaf\file.php_id=16321&t=1.jpg,Squash Powdery mildew leaf,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1512,./datasets\PlantDoc\Squash Powdery mildew leaf\flora-ivy-plant-food-produce-vegetable-conifer-tree-squash-rock.jpg,Squash Powdery mildew leaf,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1513,./datasets\PlantDoc\Squash Powdery mildew leaf\garden-stuff-143.jpg,Squash Powdery mildew leaf,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1514,./datasets\PlantDoc\Squash Powdery mildew leaf\Get-Rid-of-Mold-or-Powdery-Mildew-on-Squash-and-Cucumbers1-1.jpg,Squash Powdery mildew leaf,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1515,./datasets\PlantDoc\Squash Powdery mildew leaf\Get-Rid-of-Mold-or-Powdery-Mildew-on-Squash-and-Cucumbers3-1.jpg,Squash Powdery mildew leaf,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1516,./datasets\PlantDoc\Squash Powdery mildew leaf\Healthy+squash+leaves.jpg,Squash Powdery mildew leaf,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1517,./datasets\PlantDoc\Squash Powdery mildew leaf\hqdefault.jpg,Squash Powdery mildew leaf,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1518,./datasets\PlantDoc\Squash Powdery mildew leaf\IMG_0702.jpg,Squash Powdery mildew leaf,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1519,./datasets\PlantDoc\Squash Powdery mildew leaf\img_0853.jpg,Squash Powdery mildew leaf,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1520,./datasets\PlantDoc\Squash Powdery mildew leaf\img_0963.jpg,Squash Powdery mildew leaf,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1521,./datasets\PlantDoc\Squash Powdery mildew leaf\IMG_1725.JPG.jpg,Squash Powdery mildew leaf,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1522,./datasets\PlantDoc\Squash Powdery mildew leaf\IMG_1726.JPG.jpg,Squash Powdery mildew leaf,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1523,./datasets\PlantDoc\Squash Powdery mildew leaf\IMG_1802-1024x768.jpg,Squash Powdery mildew leaf,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1524,./datasets\PlantDoc\Squash Powdery mildew leaf\IMG_20150721_144405.jpg,Squash Powdery mildew leaf,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1525,./datasets\PlantDoc\Squash Powdery mildew leaf\IMG_3829-1024x684.jpg,Squash Powdery mildew leaf,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1526,./datasets\PlantDoc\Squash Powdery mildew leaf\IMG_4003.jpg,Squash Powdery mildew leaf,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1527,./datasets\PlantDoc\Squash Powdery mildew leaf\IMG_5457.jpg,Squash Powdery mildew leaf,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1528,./datasets\PlantDoc\Squash Powdery mildew leaf\IMG_5488.JPG.jpg,Squash Powdery mildew leaf,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1529,./datasets\PlantDoc\Squash Powdery mildew leaf\IMG_5606.jpg,Squash Powdery mildew leaf,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1530,./datasets\PlantDoc\Squash Powdery mildew leaf\IMG_5937.jpg,Squash Powdery mildew leaf,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1531,./datasets\PlantDoc\Squash Powdery mildew leaf\IW000047.jpg,Squash Powdery mildew leaf,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1532,./datasets\PlantDoc\Squash Powdery mildew leaf\L1360830copyrightTendingMyGarden.com-first-signs-of-powdery-mildew.jpg,Squash Powdery mildew leaf,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1533,./datasets\PlantDoc\Squash Powdery mildew leaf\Mildew-on-cucumber-leaf-1024x768.jpg,Squash Powdery mildew leaf,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1534,./datasets\PlantDoc\Squash Powdery mildew leaf\mildew-on-leaf.jpg,Squash Powdery mildew leaf,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1535,./datasets\PlantDoc\Squash Powdery mildew leaf\mildewonbigleafmapleslowres.JPG.jpg,Squash Powdery mildew leaf,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1536,./datasets\PlantDoc\Squash Powdery mildew leaf\Moldy-Leaf-Pumpkin-plant.jpg,Squash Powdery mildew leaf,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1537,./datasets\PlantDoc\Squash Powdery mildew leaf\mold_web12.16.14.jpg,Squash Powdery mildew leaf,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538,./datasets\PlantDoc\Squash Powdery mildew leaf\p1070482.jpg,Squash Powdery mildew leaf,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1539,./datasets\PlantDoc\Squash Powdery mildew leaf\p1070616.jpg,Squash Powdery mildew leaf,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1540,./datasets\PlantDoc\Squash Powdery mildew leaf\P1080620.JPG.jpg,Squash Powdery mildew leaf,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1541,./datasets\PlantDoc\Squash Powdery mildew leaf\P8230073.JPG.jpg,Squash Powdery mildew leaf,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1542,./datasets\PlantDoc\Squash Powdery mildew leaf\Pea-leaves-with-powdery-mildew.jpg,Squash Powdery mildew leaf,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1543,./datasets\PlantDoc\Squash Powdery mildew leaf\photo4.jpg,Squash Powdery mildew leaf,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1544,./datasets\PlantDoc\Squash Powdery mildew leaf\pm+001.JPG.jpg,Squash Powdery mildew leaf,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1545,./datasets\PlantDoc\Squash Powdery mildew leaf\pm-001.jpg,Squash Powdery mildew leaf,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1546,./datasets\PlantDoc\Squash Powdery mildew leaf\pm-squash-big.jpg,Squash Powdery mildew leaf,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1547,./datasets\PlantDoc\Squash Powdery mildew leaf\pmild1_600px.jpg,Squash Powdery mildew leaf,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1548,./datasets\PlantDoc\Squash Powdery mildew leaf\PMSquashBHedlundHerndonVA2006-1y47tkc.jpg,Squash Powdery mildew leaf,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1549,./datasets\PlantDoc\Squash Powdery mildew leaf\powdery%20mildew%20of%20squash.jpg,Squash Powdery mildew leaf,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1550,./datasets\PlantDoc\Squash Powdery mildew leaf\Powdery+Mildew+Control.jpg,Squash Powdery mildew leaf,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1551,./datasets\PlantDoc\Squash Powdery mildew leaf\Powdery+Mildew_00.JPG.jpg,Squash Powdery mildew leaf,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1552,./datasets\PlantDoc\Squash Powdery mildew leaf\Powdery+Milew+Squash+003.jpg,Squash Powdery mildew leaf,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1553,./datasets\PlantDoc\Squash Powdery mildew leaf\powdery-mildew-1.jpg,Squash Powdery mildew leaf,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1554,./datasets\PlantDoc\Squash Powdery mildew leaf\powdery-mildew-erysiphe-plantani-on-young-sycamore-leaves-b0ah25.jpg,Squash Powdery mildew leaf,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1555,./datasets\PlantDoc\Squash Powdery mildew leaf\powdery-mildew-erysiphe-plantani-on-young-sycamore-leaves-b774tm.jpg,Squash Powdery mildew leaf,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1556,./datasets\PlantDoc\Squash Powdery mildew leaf\Powdery-Mildew-on-Cucumber-Leaf.jpg,Squash Powdery mildew leaf,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1557,./datasets\PlantDoc\Squash Powdery mildew leaf\Powdery-mildew-on-pumpkin-leaf-1024x768.jpg,Squash Powdery mildew leaf,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1558,./datasets\PlantDoc\Squash Powdery mildew leaf\Powdery-mildew-on-pumpkin-leaf-for-web.jpg,Squash Powdery mildew leaf,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1559,./datasets\PlantDoc\Squash Powdery mildew leaf\powdery-mildew-on-pumpkin-leaves-close-up-2.jpg,Squash Powdery mildew leaf,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1560,./datasets\PlantDoc\Squash Powdery mildew leaf\powdery-mildew-on-squash-plants-you-can-prevent-powdery-mildew-disease-by-avoiding-overhead-sprinkling-and-watering-in-the-morning-rather-than-evening-forum-news-service-file-photo-what-causes-powdery.jpg,Squash Powdery mildew leaf,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1561,./datasets\PlantDoc\Squash Powdery mildew leaf\Powdery-Mildew-on-squash.jpg,Squash Powdery mildew leaf,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1562,./datasets\PlantDoc\Squash Powdery mildew leaf\powdery-mildew-pea-leaf.jpg,Squash Powdery mildew leaf,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1563,./datasets\PlantDoc\Squash Powdery mildew leaf\powdery-mildew-sphaerotheca-fuliginea-infection-on-pumpkin-leaves-ajdkkx.jpg,Squash Powdery mildew leaf,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1564,./datasets\PlantDoc\Squash Powdery mildew leaf\Powdery-Mildew-Squash.jpg,Squash Powdery mildew leaf,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
